Model,Z_SMSE,Z_MSE,Y_SMSE,Y_MSE,Y_SMSE_TOP,Y_MSE_TOP,LML,Kernel_Params
"Linear + RBF, x:scaled, y:power",0.182592,0.030613656454172865,0.215167,0.09267003149907067,0.00354474,0.0015266802917734933,-1.85349,"DotProduct(sigma_0=0.896) + 0.189**2 * RBF(len_scale=[0.73, 2.69, 0.436, 0.852, 0.704])"
"Linear + RBF, x:scaled, y:pow-scaled",0.191329,0.19132928009666914,0.222952,0.09602318237403475,0.00358883,0.0015456683790744095,-23.9799,"DotProduct(sigma_0=0.237) + 0.455**2 * RBF(len_scale=[0.651, 3.44, 0.409, 0.835, 0.701])"
"Linear + RBF, x:none, y:power",0.281742,0.04723727461511035,0.346751,0.1493419275409188,0.00377254,0.0016247896984850586,-0.412177,"DotProduct(sigma_0=3.01e-06) + 0.249**2 * RBF(len_scale=[0.0573, 10, 0.104, 0.433, 0.461])"
"Linear + RBF, x:none, y:pow-scaled",0.140698,0.14069759696970835,0.172662,0.07436374251588933,0.00392912,0.0016922293225159904,-19.0206,"DotProduct(sigma_0=3.01e-06) + 0.453**2 * RBF(len_scale=[0.24, 0.303, 0.136, 0.235, 0.2])"
"Local Sens + Ridge + Mat 2.5 + WhiteK, x:scaled, y:scaled",0.0607633,0.06076325679428263,0.0607633,0.026170069967363423,0.00396797,0.0017089625877247034,-17.4623,"0.153**2 * Matern(len_scale=[7.21, 10, 0.184, 10, 10], nu=1.5) + DotProduct(sigma_0=1.42) + 0.844**2 * Matern(len_scale=[2.66, 3.2, 5.29, 3.12, 3.49], nu=2.5) + WhiteK(noise=0.000933)"
"Local Sens + Mat 2.5 + WhiteK, x:scaled, y:power",0.0509964,0.008550129836052944,0.0567096,0.024424193699596197,0.00415081,0.0017877095421257353,10.0367,"0.11**2 * Matern(len_scale=[10, 10, 0.369, 0.808, 0.845], nu=1.5) + 0.964**2 * Matern(len_scale=[4.84, 6.37, 10, 10, 10], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:none, y:power",0.0370524,0.006212258830702255,0.0426004,0.018347536217483404,0.00466105,0.002007464701203672,12.2454,"0.12**2 * Matern(len_scale=[10, 10, 0.129, 0.235, 0.27], nu=1.5) + 1.39**2 * Matern(len_scale=[1.53, 1.95, 10, 6.11, 4.08], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:scaled, y:none",0.0599705,0.025828623601932624,0.0599705,0.025828623601932624,0.00466837,0.002010613834987531,-2.07462,"0.141**2 * Matern(len_scale=[10, 10, 0.379, 0.876, 0.923], nu=1.5) + 1.78**2 * Matern(len_scale=[5.72, 7.06, 10, 10, 10], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:scaled, y:pow-scaled",0.0619399,0.06193985577012658,0.0766164,0.032997858392542226,0.00470478,0.002026298108498828,-15.3403,"0.254**2 * Matern(len_scale=[10, 10, 0.309, 0.732, 10], nu=1.5) + 1.07**2 * Matern(len_scale=[2.85, 3.79, 10, 6.13, 2.93], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Ridge + Mat 2.5 + WhiteK, x:scaled, y:none",0.0448081,0.019298365930234332,0.0448081,0.019298365930234332,0.005067,0.002182299473604336,-5.63328,"0.127**2 * Matern(len_scale=[10, 10, 0.322, 0.825, 0.812], nu=1.5) + DotProduct(sigma_0=3.03) + 1.12**2 * Matern(len_scale=[4.67, 5.46, 7.89, 8.11, 10], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:none, y:logshift",0.255762,0.0651043891689351,0.130076,0.05602246534411105,0.00524692,0.0022597926228841974,7.40393,"0.038**2 * Matern(len_scale=[0.205, 10, 0.0385, 0.333, 10], nu=1.5) + 0.878**2 * Matern(len_scale=[0.962, 1.15, 1.17, 1.37, 1.91], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:scaled, y:logshift",0.255749,0.06510111251986336,0.130118,0.05604035325627027,0.00529032,0.002278481538756822,7.39969,"0.038**2 * Matern(len_scale=[0.802, 10, 0.141, 1.25, 10], nu=1.5) + 0.879**2 * Matern(len_scale=[3.71, 4.5, 4.29, 5.18, 6.81], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:none, y:logshift-scaled",0.256512,0.2565122761900901,0.138603,0.05969479244416821,0.00573103,0.0024682902792224834,-15.7197,"0.0791**2 * Matern(len_scale=[0.197, 10, 0.0397, 0.311, 10], nu=1.5) + 2.37**2 * Matern(len_scale=[1.15, 1.41, 1.44, 1.69, 2.28], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:scaled, y:logshift-scaled",0.256423,0.2564227590778326,0.138631,0.05970675223992376,0.00578076,0.0024897094057396386,-15.723,"0.079**2 * Matern(len_scale=[0.772, 10, 0.146, 1.17, 10], nu=1.5) + 2.37**2 * Matern(len_scale=[4.44, 5.52, 5.29, 6.39, 8.16], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:none, y:none",0.0402944,0.01735433869560415,0.0402944,0.01735433869560415,0.00608642,0.0026213542391266085,-0.0233384,"0.214**2 * Matern(len_scale=[10, 10, 0.228, 0.329, 0.351], nu=1.5) + 2.59**2 * Matern(len_scale=[1.83, 2.14, 10, 6.59, 5.08], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Ridge + Mat 2.5 + WhiteK, x:none, y:none",0.0393173,0.016933542758402028,0.0393173,0.016933542758402028,0.00614591,0.0026469769544786794,-0.0479568,"0.126**2 * Matern(len_scale=[10, 10, 0.0885, 0.237, 0.189], nu=1.5) + DotProduct(sigma_0=2.81) + 0.94**2 * Matern(len_scale=[1.08, 1.26, 1.77, 1.67, 10], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:scaled, y:scaled",0.0598024,0.05980244808222338,0.0598024,0.025756260166072294,0.00622326,0.002680290465547238,-13.5589,"0.211**2 * Matern(len_scale=[10, 10, 0.265, 10, 10], nu=1.5) + 1.29**2 * Matern(len_scale=[3.52, 4.43, 10, 4.22, 4.09], nu=2.5) + WhiteK(noise=0.00159)"
"Local Sens + Ridge + Mat 2.5 + WhiteK, x:scaled, y:power",0.044439,0.007450702793513703,0.0498146,0.021454619998121864,0.00623423,0.0026850138349443576,4.03125,"0.112**2 * Matern(len_scale=[10, 10, 0.376, 0.8, 0.982], nu=1.5) + DotProduct(sigma_0=1.28) + 0.359**2 * Matern(len_scale=[2.58, 3.22, 10, 10, 7.31], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:none, y:pow-scaled",0.0539447,0.053944703352053945,0.0658609,0.028365589060444972,0.00629501,0.0027111912513264045,-14.8369,"0.29**2 * Matern(len_scale=[10, 10, 0.104, 0.205, 10], nu=1.5) + 1.13**2 * Matern(len_scale=[0.77, 1.04, 10, 1.98, 0.865], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Mat 2.5 + WhiteK, x:none, y:scaled",0.0424781,0.04247805475370544,0.0424781,0.018294833483753697,0.00631792,0.0027210582091643336,-12.2459,"0.319**2 * Matern(len_scale=[10, 10, 0.204, 0.325, 0.385], nu=1.5) + 2.31**2 * Matern(len_scale=[1.37, 1.65, 10, 3.95, 2.73], nu=2.5) + WhiteK(noise=1e-07)"
"Linear + RBF, x:scaled, y:scaled",0.197215,0.19721468181716406,0.197215,0.08493820598227253,0.00640619,0.0027590743733783042,-22.9996,"DotProduct(sigma_0=0.332) + 0.484**2 * RBF(len_scale=[1.22, 0.969, 0.701, 1.06, 0.864])"
"Linear + RBF, x:none, y:none",0.260473,0.11218285911515957,0.260473,0.11218285911515957,0.00648961,0.0027950060306598176,-12.0012,"DotProduct(sigma_0=3.01e-06) + 0.383**2 * RBF(len_scale=[0.0672, 10, 0.117, 0.442, 0.448])"
"Local Sens + Ridge + Mat 2.5 + WhiteK, x:none, y:logshift",0.228687,0.05821242703799402,0.110797,0.047719179688061886,0.0065039,0.002801157192698153,6.7152,"0.0396**2 * Matern(len_scale=[0.259, 10, 0.0407, 0.253, 10], nu=1.5) + DotProduct(sigma_0=0.671) + 0.755**2 * Matern(len_scale=[0.966, 0.986, 1.09, 1.46, 1.86], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Ridge + Mat 2.5 + WhiteK, x:none, y:power",0.0400331,0.006712010599855296,0.0449786,0.019371804304013633,0.00651807,0.0028072608727419835,10.714,"0.116**2 * Matern(len_scale=[10, 10, 0.112, 0.217, 0.293], nu=1.5) + DotProduct(sigma_0=1.35) + 0.412**2 * Matern(len_scale=[0.728, 0.892, 10, 10, 2.13], nu=2.5) + WhiteK(noise=1e-07)"
"Local Sens + Ridge + Mat 2.5 + WhiteK, x:none, y:scaled",0.0442458,0.04424579164751273,0.0442458,0.019056178425343122,0.00669695,0.002884304580086236,-12.0414,"0.197**2 * Matern(len_scale=[10, 10, 0.0903, 0.25, 0.202], nu=1.5) + DotProduct(sigma_0=1.87) + 1.07**2 * Matern(len_scale=[0.871, 1.04, 1.5, 1.37, 10], nu=2.5) + WhiteK(noise=1e-07)"
"Linear + RBF, x:none, y:scaled",0.154336,0.15433649297013596,0.154336,0.06647103912188576,0.00717372,0.0030896442163661614,-17.9768,"DotProduct(sigma_0=3.01e-06) + 0.488**2 * RBF(len_scale=[0.336, 0.25, 0.216, 0.284, 0.242])"
"Linear + RBF, x:scaled, y:none",0.180089,0.07756231686161705,0.180089,0.07756231686161705,0.00736648,0.003172660450735533,-13.2248,"DotProduct(sigma_0=1.34) + 0.329**2 * RBF(len_scale=[1.32, 1.03, 0.777, 1.08, 0.879])"
"Local Sens + Ridge + Mat 2.5 + WhiteK, x:none, y:pow-scaled",0.0401119,0.0401118841674471,0.0453268,0.019521760095902195,0.00741034,0.003191553481958904,-13.9458,"0.289**2 * Matern(len_scale=[10, 10, 0.111, 0.227, 0.322], nu=1.5) + DotProduct(sigma_0=0.805) + 0.614**2 * Matern(len_scale=[0.497, 0.625, 10, 10, 1.42], nu=2.5) + WhiteK(noise=1.51e-07)"
"Local Sens + Ridge + Mat 2.5 + WhiteK, x:scaled, y:pow-scaled",0.0487662,0.04876618678418558,0.0546502,0.02353723614657595,0.00765141,0.003295379331635146,-19.176,"0.285**2 * Matern(len_scale=[10, 10, 0.385, 0.828, 1.04], nu=1.5) + DotProduct(sigma_0=0.806) + 0.636**2 * Matern(len_scale=[1.93, 2.45, 10, 10, 7.08], nu=2.5) + WhiteK(noise=1.34e-06)"
"Matern 0.5 + WhiteK, x:none, y:scaled",0.0995455,0.09954548799521337,0.0995455,0.04287315267826773,0.00923172,0.003976000298880362,-19.0823,"1.74**2 * Matern(len_scale=[5.68, 8.04, 10, 9.09, 7.82], nu=0.5) + WhiteK(noise=1e-07)"
"Matern 0.5, x:none, y:scaled",0.0995454,0.09954540611772832,0.0995454,0.04287311741453065,0.0092318,0.003976035628249828,-19.0823,"1.74**2 + Matern(len_scale=[5.68, 8.04, 10, 9.09, 7.82], nu=0.5)"
"Matern 0.5 + WhiteK, x:none, y:pow-scaled",0.0726056,0.07260563706145809,0.0917141,0.03950026240846939,0.00924864,0.003983288093267452,-19.0964,"1.71**2 * Matern(len_scale=[5.6, 7.46, 10, 9.26, 7.36], nu=0.5) + WhiteK(noise=1e-07)"
"Matern 0.5, x:none, y:pow-scaled",0.0726056,0.07260560929266129,0.0917141,0.039500253238734566,0.00924865,0.003983293368192136,-19.0964,"1.71**2 + Matern(len_scale=[5.6, 7.46, 10, 9.26, 7.36], nu=0.5)"
"Matern 0.5 + WhiteK, x:scaled, y:pow-scaled",0.0890954,0.08909542391807372,0.113595,0.048924312988662844,0.00943416,0.0040631900788938614,-19.8921,"1.01**2 * Matern(len_scale=[6.68, 9.25, 10, 10, 7.95], nu=0.5) + WhiteK(noise=1e-07)"
"Matern 0.5, x:scaled, y:pow-scaled",0.0890954,0.08909541439314578,0.113595,0.04892430561698338,0.00943417,0.00406319415806318,-19.8921,"1.01**2 + Matern(len_scale=[6.68, 9.25, 10, 10, 7.95], nu=0.5)"
"Matern 0.5, x:scaled, y:scaled",0.120454,0.12045397419964973,0.120454,0.05187820895321772,0.00949584,0.004089756153003658,-20.1755,"1.04**2 + Matern(len_scale=[7.02, 10, 10, 10, 8.62], nu=0.5)"
"Matern 0.5 + WhiteK, x:scaled, y:scaled",0.120454,0.12045407158070712,0.120454,0.051878250894173854,0.00949607,0.004089854539286073,-20.1755,"1.04**2 * Matern(len_scale=[7.02, 10, 10, 10, 8.63], nu=0.5) + WhiteK(noise=1e-07)"
"Matern 0.5, x:scaled, y:logshift-scaled",0.355581,0.3555813792663023,0.167094,0.07196544520915131,0.00953131,0.004105032416925596,-26.8582,"1.32**2 + Matern(len_scale=[10, 10, 8.38, 10, 10], nu=0.5)"
"Matern 0.5 + WhiteK, x:scaled, y:logshift-scaled",0.35558,0.3555801553062509,0.167093,0.07196534208443525,0.00953152,0.004105122670771351,-26.8583,"1.32**2 * Matern(len_scale=[10, 10, 8.38, 10, 10], nu=0.5) + WhiteK(noise=1.46e-06)"
"Matern 0.5, x:none, y:none",0.106967,0.04606941804278877,0.106967,0.04606941804278877,0.00963444,0.004149447270184658,-6.99064,"1.26**2 + Matern(len_scale=[6.52, 9.32, 10, 10, 9.17], nu=0.5)"
"Matern 0.5 + WhiteK, x:none, y:none",0.106967,0.046069433453912303,0.106967,0.046069433453912303,0.00963444,0.004149447690093705,-6.99066,"1.26**2 * Matern(len_scale=[6.52, 9.32, 10, 10, 9.17], nu=0.5) + WhiteK(noise=1e-07)"
"Matern 0.5, x:none, y:power",0.0799233,0.013400050998011726,0.0997917,0.04297918729445348,0.00981389,0.004226733595266522,7.78492,"0.782**2 + Matern(len_scale=[6.47, 8.77, 10, 10, 8.72], nu=0.5)"
"Matern 0.5 + WhiteK, x:none, y:power",0.0799233,0.013400058315696298,0.0997917,0.04297920526857619,0.00981393,0.00422675101135275,7.78487,"0.782**2 * Matern(len_scale=[6.47, 8.77, 10, 10, 8.72], nu=0.5) + WhiteK(noise=1e-07)"
"Matern 0.5 + WhiteK, x:scaled, y:logshift",0.334413,0.08512491538189967,0.145997,0.06287943790632271,0.00993541,0.004279073317093488,-4.09892,"0.618**2 * Matern(len_scale=[8.49, 8.79, 7.55, 9.22, 10], nu=0.5) + WhiteK(noise=1e-07)"
"Matern 0.5, x:scaled, y:logshift",0.334413,0.08512484492236659,0.145997,0.06287914100651446,0.00993544,0.004279084238264429,-4.0989,"0.618**2 + Matern(len_scale=[8.49, 8.79, 7.55, 9.22, 10], nu=0.5)"
"Local Sens + Ridge + Mat 2.5 + WhiteK, x:scaled, y:logshift-scaled",0.208252,0.20825180924585976,0.107939,0.046488333166553764,0.0100432,0.004325501591215455,-17.5779,"0.0961**2 * Matern(len_scale=[10, 10, 0.19, 0.916, 1.06], nu=1.5) + DotProduct(sigma_0=3.17) + 2.17**2 * Matern(len_scale=[4.88, 4.94, 5.29, 7.18, 10], nu=2.5) + WhiteK(noise=1e-07)"
"RBF, x:scaled, y:logshift-scaled",0.476407,0.4764066817171242,0.285712,0.12305293183020441,0.010928,0.004706573957806107,-21.4057,"1.1**2 + RBF(len_scale=[2.81, 1.88, 1.39, 1.97, 1.5])"
"Locally Periodic, x:none, y:scaled",0.346289,0.34628900186824707,0.346289,0.14914288479470006,0.0111655,0.00480883847620468,-24.3114,"0.836**2 * RBF(len_scale=[1e+05, 7.19e+04, 0.697, 52.8, 413]) + ExpSineSquared(len_scale=0.0351, periodicity=61.9)"
"Rational Quad, x:none, y:pow-scaled",0.0972507,0.09725073715091956,0.122452,0.052738526960831034,0.0111665,0.0048093100810165205,-18.6376,"1.45**2 + RationalQuadratic(α=0.0727, len_scale=0.675)"
"Rational Quad, x:none, y:power",0.0927893,0.015557192362825217,0.116256,0.05007001044793544,0.0113051,0.004868978626939873,9.08462,"1.33**2 + RationalQuadratic(α=0.0132, len_scale=1.51)"
"RBF, x:scaled, y:logshift",0.3604,0.09173983272635908,0.160421,0.06909147332334391,0.0114403,0.004927218362279703,4.69839,"0.471**2 + RBF(len_scale=[2.65, 1.79, 1.36, 1.86, 1.57])"
"Ridge + RQ + WhiteK, x:none, y:pow-scaled",0.103173,0.10317335714832651,0.126133,0.05432420515253762,0.0116314,0.005009503095359733,-18.6035,"DotProduct(sigma_0=1e-07) + 0.603**2 * RationalQuadratic(α=0.429, len_scale=0.279) + WhiteK(noise=1e-07)"
"Locally Periodic, x:none, y:pow-scaled",0.334137,0.33413665253647246,0.402849,0.17350245815608767,0.0119256,0.005136227478678236,-26.6155,"0.813**2 * RBF(len_scale=[1e+05, 7.19e+04, 2.43e+04, 52.9, 410]) + ExpSineSquared(len_scale=0.179, periodicity=10.2)"
"Matern 2.5, x:scaled, y:logshift",0.316325,0.0805206851629895,0.143052,0.061611133427217205,0.0119397,0.005142297569278121,5.28187,"0.602**2 + Matern(len_scale=[4.38, 2.53, 2.36, 3.44, 3.14], nu=2.5)"
"Matern 2.5, x:none, y:logshift",0.316325,0.08052063306827456,0.143053,0.06161126519347016,0.0119398,0.005142323039121745,5.28187,"0.602**2 + Matern(len_scale=[1.14, 0.645, 0.641, 0.911, 0.881], nu=2.5)"
"Matern 0.5, x:scaled, y:none",0.155731,0.06707152353547172,0.155731,0.06707152353547172,0.0120913,0.005207609732316108,-11.1355,"0.809**2 + Matern(len_scale=[8.79, 10, 10, 10, 10], nu=0.5)"
"Matern 0.5 + WhiteK, x:scaled, y:none",0.155731,0.06707152349999546,0.155731,0.06707152349999546,0.0120913,0.005207612113603058,-11.1355,"0.809**2 * Matern(len_scale=[8.79, 10, 10, 10, 10], nu=0.5) + WhiteK(noise=1e-07)"
"Ridge + RQ + WhiteK, x:none, y:power",0.0980585,0.016440631358103863,0.116824,0.050314923625257996,0.0122683,0.0052838323185937265,5.62274,"DotProduct(sigma_0=6.69e-06) + 1.08**2 * RationalQuadratic(α=0.0137, len_scale=1.2) + WhiteK(noise=1e-07)"
"Matern 2.5, x:scaled, y:logshift-scaled",0.346968,0.34696801828693224,0.17147,0.07385035356109448,0.0124181,0.0053483208081464405,-18.7843,"1.56**2 + Matern(len_scale=[5.27, 3.02, 2.68, 4.17, 3.68], nu=2.5)"
"Matern 2.5, x:none, y:logshift-scaled",0.346969,0.3469689853797954,0.17147,0.073850462085647,0.0124181,0.005348351398856931,-18.7843,"1.56**2 + Matern(len_scale=[1.37, 0.768, 0.73, 1.1, 1.03], nu=2.5)"
"Rational Quad, x:none, y:scaled",0.118201,0.11820142780953087,0.118201,0.050908061865254386,0.0124565,0.005364857385544922,-16.9637,"1.66**2 + RationalQuadratic(α=0.0752, len_scale=0.89)"
"Matern 0.5, x:none, y:logshift-scaled",0.329686,0.329685636099027,0.149448,0.06436541560182218,0.0125246,0.005394211567759999,-26.0443,"2.03**2 + Matern(len_scale=[5.92, 6.5, 5.97, 7.53, 10], nu=0.5)"
"Matern 0.5 + WhiteK, x:none, y:logshift-scaled",0.329686,0.3296861189244842,0.149451,0.06436675219980888,0.0125252,0.005394454383706646,-26.0443,"2.03**2 * Matern(len_scale=[5.92, 6.5, 5.97, 7.53, 10], nu=0.5) + WhiteK(noise=1e-07)"
"RBF, x:scaled, y:none",0.552015,0.2377466435765262,0.552015,0.2377466435765262,0.0125563,0.005407871378376233,-24.0116,"1.28**2 + RBF(len_scale=[3.05, 2.29, 1.54, 1.96, 1.36])"
"Rational Quad, x:none, y:none",0.114265,0.0492128574783441,0.114265,0.0492128574783441,0.0125632,0.005410821007744338,-4.1702,"2.11**2 + RationalQuadratic(α=0.0188, len_scale=1.72)"
"RBF, x:scaled, y:scaled",0.322633,0.3226329730513965,0.322633,0.13895449197397167,0.0126817,0.005461890868654444,-23.1055,"0.845**2 + RBF(len_scale=[1.96, 1.47, 1.23, 1.33, 0.986])"
"Rational Quad, x:scaled, y:pow-scaled",0.0986063,0.09860633647141231,0.123679,0.05326721690686896,0.0126942,0.0054672643036266745,-18.8988,"1.45**2 + RationalQuadratic(α=0.0704, len_scale=2.49)"
"Matern 0.5, x:scaled, y:power",0.125054,0.02096669023301547,0.153802,0.0662410314441462,0.0128046,0.0055148162498056446,3.29284,"0.515**2 + Matern(len_scale=[8.74, 10, 10, 10, 10], nu=0.5)"
"Matern 0.5 + WhiteK, x:scaled, y:power",0.125054,0.020966707264839405,0.153803,0.0662410716814647,0.0128047,0.005514832195971869,3.2928,"0.515**2 * Matern(len_scale=[8.74, 10, 10, 10, 10], nu=0.5) + WhiteK(noise=1e-07)"
"Rational Quad, x:scaled, y:power",0.0941108,0.015778758672110867,0.117424,0.050573080883195516,0.0128163,0.005519860802144036,8.83034,"1.32**2 + RationalQuadratic(α=0.0129, len_scale=5.57)"
"Matern 0.5 + WhiteK, x:none, y:logshift",0.323885,0.08244512043005076,0.145086,0.06248705390359019,0.013001,0.005599395396242761,-3.79418,"0.897**2 * Matern(len_scale=[4.54, 4.96, 4.58, 5.74, 8.14], nu=0.5) + WhiteK(noise=1e-07)"
"Matern 0.5, x:none, y:logshift",0.323885,0.08244506464942639,0.145086,0.06248715518009115,0.0130011,0.005599435008227836,-3.79416,"0.897**2 + Matern(len_scale=[4.54, 4.96, 4.58, 5.74, 8.14], nu=0.5)"
"Ridge + RQ + WhiteK, x:scaled, y:pow-scaled",0.110155,0.11015497037702346,0.129608,0.05582094138499675,0.0130584,0.005624108316770836,-23.8739,"DotProduct(sigma_0=1e-07) + 0.969**2 * RationalQuadratic(α=0.11, len_scale=1.63) + WhiteK(noise=1e-07)"
"Matern 2.5, x:none, y:none",0.20708,0.08918692809859871,0.20708,0.08918692809859871,0.0130653,0.005627093234166678,-13.9672,"1.3**2 + Matern(len_scale=[1.26, 0.997, 0.817, 0.923, 0.764], nu=2.5)"
"Matern 2.5, x:scaled, y:none",0.20708,0.08918698167445432,0.20708,0.08918698167445432,0.0130654,0.005627130159090945,-13.9672,"1.3**2 + Matern(len_scale=[4.88, 3.91, 3, 3.49, 2.73], nu=2.5)"
"Ridge + RQ + WhiteK, x:scaled, y:power",0.100509,0.016851426267630552,0.118119,0.050872360113249825,0.0133639,0.0057556789506315225,-0.785816,"DotProduct(sigma_0=1.76e-05) + 1.18**2 * RationalQuadratic(α=0.0111, len_scale=4.84) + WhiteK(noise=1e-07)"
"Rational Quad, x:scaled, y:scaled",0.119297,0.119296758531519,0.119297,0.05137980882458672,0.0139719,0.006017565928903539,-17.2364,"1.66**2 + RationalQuadratic(α=0.073, len_scale=3.3)"
"Matern 2.5, x:none, y:scaled",0.198968,0.19896753081247986,0.198968,0.08569313886885131,0.0139887,0.006024773987230833,-20.0081,"0.926**2 + Matern(len_scale=[0.729, 0.573, 0.575, 0.581, 0.46], nu=2.5)"
"Matern 2.5, x:scaled, y:scaled",0.198966,0.19896607785128706,0.198966,0.08569251309436059,0.0139889,0.0060248832322602345,-20.0081,"0.926**2 + Matern(len_scale=[2.81, 2.25, 2.12, 2.2, 1.64], nu=2.5)"
"Rational Quad, x:scaled, y:none",0.115276,0.049648079467962895,0.115276,0.049648079467962895,0.0140791,0.006063725122552573,-4.43859,"2.1**2 + RationalQuadratic(α=0.0184, len_scale=6.35)"
"RBF, x:scaled, y:pow-scaled",0.318641,0.3186408694101602,0.381326,0.16423314289496657,0.0142985,0.0061581970979213835,-25.1902,"0.806**2 + RBF(len_scale=[1.71, 1.35, 1.14, 1.08, 0.815])"
"Matern 1.5, x:none, y:logshift-scaled",0.271299,0.27129912135512385,0.130415,0.056168314963463306,0.0145552,0.0062687809045233476,-17.5716,"2.81**2 + Matern(len_scale=[2.31, 1.74, 1.76, 2.92, 3.32], nu=1.5)"
"Matern 1.5 + WhiteK, x:none, y:logshift-scaled",0.271298,0.2712983442033363,0.130415,0.056168117511885475,0.0145564,0.006269270065646739,-17.5716,"2.81**2 * Matern(len_scale=[2.31, 1.74, 1.76, 2.92, 3.32], nu=1.5) + WhiteK(noise=1e-07)"
"Matern 2.5, x:scaled, y:pow-scaled",0.201602,0.20160210424852953,0.246501,0.10616536025290192,0.0147857,0.006368041539111414,-22.4386,"0.827**2 + Matern(len_scale=[2.22, 1.93, 1.79, 1.7, 1.22], nu=2.5)"
"Matern 1.5, x:scaled, y:logshift-scaled",0.281449,0.2814490842646192,0.132718,0.057160126706257794,0.0148218,0.006383598036745989,-17.6118,"2.5**2 + Matern(len_scale=[8.12, 6.29, 5.99, 9.92, 10], nu=1.5)"
"Matern 1.5 + WhiteK, x:scaled, y:logshift-scaled",0.281448,0.281448168060185,0.132719,0.057160558428056354,0.014823,0.006384118851796081,-17.6119,"2.5**2 * Matern(len_scale=[8.12, 6.29, 5.99, 9.92, 10], nu=1.5) + WhiteK(noise=1e-07)"
"Matern 2.5, x:none, y:power",0.23249,0.03897958132763973,0.260003,0.11198060400511682,0.0150075,0.00646357008405706,-4.30904,"0.828**2 + Matern(len_scale=[1.14, 1.01, 0.733, 0.771, 0.623], nu=2.5)"
"Matern 2.5, x:scaled, y:power",0.232489,0.03897949466767508,0.260003,0.1119803877898278,0.0150079,0.006463755344862737,-4.30904,"0.828**2 + Matern(len_scale=[4.41, 3.96, 2.7, 2.91, 2.22], nu=2.5)"
"Locally Periodic, x:none, y:logshift",0.3569,0.09084905497936653,0.154353,0.06647819582052883,0.0151896,0.006541990912716162,4.21017,"0.465**2 * RBF(len_scale=[230, 7.19e+04, 0.583, 52.6, 413]) + ExpSineSquared(len_scale=0.0215, periodicity=143)"
"Matern 1.5, x:none, y:logshift",0.276777,0.0704537899896821,0.130633,0.05626224719306397,0.0154087,0.006636354164043275,5.12358,"0.997**2 + Matern(len_scale=[1.7, 1.33, 1.36, 2.15, 2.46], nu=1.5)"
"Matern 1.5, x:scaled, y:logshift",0.276777,0.07045373295165502,0.130633,0.05626218924251204,0.0154087,0.0066363599643527674,5.12358,"0.997**2 + Matern(len_scale=[6.56, 5.24, 5, 8.12, 8.79], nu=1.5)"
"Matern 1.5 + WhiteK, x:none, y:logshift",0.276772,0.07045233325737162,0.130635,0.056263010674046765,0.0154128,0.00663811006911714,5.12335,"0.997**2 * Matern(len_scale=[1.7, 1.33, 1.36, 2.15, 2.46], nu=1.5) + WhiteK(noise=1e-07)"
"Matern 1.5 + WhiteK, x:scaled, y:logshift",0.276773,0.07045261902155746,0.130635,0.05626304389186414,0.0154129,0.006638171051056333,5.12335,"0.997**2 * Matern(len_scale=[6.56, 5.24, 5, 8.12, 8.79], nu=1.5) + WhiteK(noise=1e-07)"
"Rational Quad, x:none, y:logshift",0.331547,0.08439541255881494,0.14751,0.06353098475200303,0.0154475,0.006653082648825933,4.10729,"0.521**2 + RationalQuadratic(α=1.65, len_scale=0.533)"
"Locally Periodic, x:none, y:logshift-scaled",0.475251,0.4752512199383311,0.286035,0.12319213176171612,0.0156693,0.0067486104701076945,-21.7222,"1.08**2 * RBF(len_scale=[1e+05, 7.19e+04, 0.687, 56.7, 412]) + ExpSineSquared(len_scale=0.453, periodicity=6.93)"
"Matern 1.5, x:scaled, y:pow-scaled",0.137086,0.13708582116597148,0.168147,0.07241915408869182,0.0163021,0.007021156589057673,-20.6724,"0.909**2 + Matern(len_scale=[2.76, 2.74, 2.92, 2.61, 1.84], nu=1.5)"
"Matern 1.5, x:none, y:pow-scaled",0.137086,0.13708567611479383,0.168147,0.07241905769503422,0.0163023,0.007021217807505951,-20.6724,"0.909**2 + Matern(len_scale=[0.715, 0.699, 0.795, 0.689, 0.516], nu=1.5)"
